file_name,main_class,resolution,class_label,width,height,aspect_ratio,file_size_kb,mean_intensity,std_intensity,skewness,kurtosis,entropy,edge_density
s10_49.tif,official,Official-20250910T085215Z-1-011,official_Official-20250910T085215Z-1-011,2478,3508,0.706,25474.52,251.727,20.14,-7.986,64.932,1.146,0.01
s10_50.tif,official,Official-20250910T085215Z-1-011,official_Official-20250910T085215Z-1-011,2478,3508,0.706,25474.52,249.291,26.688,-6.075,36.874,1.634,0.012
s10_51.tif,official,Official-20250910T085215Z-1-011,official_Official-20250910T085215Z-1-011,2478,3508,0.706,25474.52,249.778,24.499,-5.815,34.21,1.363,0.019
s10_52.tif,official,Official-20250910T085215Z-1-011,official_Official-20250910T085215Z-1-011,2478,3508,0.706,25474.52,235.161,40.021,-1.781,1.647,2.331,0.008
s10_53.tif,official,Official-20250910T085215Z-1-011,official_Official-20250910T085215Z-1-011,2478,3508,0.706,25474.52,248.786,27.287,-5.3,27.735,1.568,0.013
s10_54.tif,official,Official-20250910T085215Z-1-011,official_Official-20250910T085215Z-1-011,2478,3508,0.706,25474.52,250.962,20.448,-7.159,53.087,1.486,0.008
s10_8.tif,official,Official-20250910T085215Z-1-011,official_Official-20250910T085215Z-1-011,2478,3508,0.706,25474.52,249.951,23.683,-6.537,42.988,1.726,0.014
s2_3.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,249.533,27.705,-5.533,30.512,0.606,0.034
s2_52.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,240.74,30.637,-2.065,4.011,1.288,0.011
s2_55.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,247.608,24.455,-4.393,22.855,1.11,0.031
s2_6.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,253.28,15.273,-10.077,106.105,0.25,0.012
s2_68.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,249.528,29.689,-5.767,32.71,0.495,0.021
s2_7.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,251.847,20.674,-7.272,54.035,0.401,0.022
s2_71.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,252.148,18.56,-7.334,55.63,0.401,0.023
s2_90.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,250.233,24.264,-5.9,36.136,0.609,0.044
s2_93.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,250.395,25.846,-6.117,37.481,0.527,0.026
s2_98.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1752,0.708,6366.8,245.189,35.017,-3.857,14.185,1.002,0.073
s2_25.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.985,30.907,-5.454,28.678,0.712,0.014
s2_27.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,245.754,36.306,-4.165,16.219,1.072,0.025
s2_28.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,252.267,20.721,-8.276,68.649,0.454,0.008
s2_29.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,253.038,14.575,-9.828,104.246,0.662,0.006
s2_30.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,249.91,22.541,-4.878,24.097,0.873,0.014
s2_31.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,244.559,36.701,-3.8,13.414,1.314,0.04
s2_32.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.112,23.124,-6.749,45.967,0.72,0.019
s2_33.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,245.025,37.138,-4.025,15.148,1.229,0.035
s2_34.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.575,21.702,-7.146,51.647,0.637,0.015
s2_35.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.974,33.615,-4.967,23.389,0.756,0.016
s2_36.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.014,25.148,-6.781,45.436,0.543,0.011
s2_37.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.352,26.917,-6.23,38.117,0.644,0.014
s2_38.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.526,22.297,-7.266,53.31,0.686,0.012
s2_39.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.609,21.544,-7.239,53.851,0.554,0.016
s2_40.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.816,22.384,-6.868,49.699,0.971,0.024
s2_41.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,244.654,40.715,-4.031,14.847,0.987,0.027
s2_42.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.023,34.749,-4.503,19.051,0.918,0.014
s2_43.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.431,22.594,-7.061,50.195,0.585,0.016
s2_44.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.762,30.804,-5.274,26.888,0.778,0.021
s3_29.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,252.892,14.579,-9.455,95.863,0.819,0.006
s3_30.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,249.366,23.603,-4.729,22.156,1.199,0.014
s3_31.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,244.216,36.102,-3.705,12.662,1.645,0.04
s3_33.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,244.424,37.781,-3.908,14.259,1.426,0.036
s3_34.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.516,21.157,-7.063,50.473,0.822,0.015
s3_35.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.916,32.614,-4.919,22.95,1.056,0.016
s3_36.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.94,24.622,-6.718,44.642,0.758,0.012
s3_37.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.033,26.813,-6.099,36.607,1.016,0.014
s3_38.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.368,21.916,-7.151,51.61,0.951,0.012
s3_39.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.456,21.202,-7.098,51.823,0.82,0.016
s3_40.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.558,22.014,-6.687,47.222,1.242,0.024
s3_42.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.047,33.604,-4.448,18.533,1.162,0.013
s3_43.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.353,22.343,-6.971,48.937,0.724,0.016
s3_44.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.734,29.984,-5.225,26.408,0.991,0.021
s3_45.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.346,25.063,-6.224,38.582,1.033,0.017
s3_46.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,249.312,27.88,-5.546,30.246,1.067,0.022
s4_11.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.605,29.618,-5.041,24.878,0.698,0.027
s4_12.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,252.017,19.686,-8.103,67.09,0.703,0.009
s4_13.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.184,25.911,-5.913,34.824,0.619,0.019
s4_14.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,249.774,27.271,-5.713,32.188,0.687,0.019
s4_16.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,249.08,26.651,-5.111,26.38,0.785,0.025
s4_17.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.779,23.09,-6.205,39.143,0.625,0.021
s4_18.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,253.212,16.045,-10.139,105.289,0.327,0.006
s4_20.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.565,31.484,-4.711,21.579,1.043,0.024
s4_21.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.06,252.819,16.887,-9.362,90.42,0.652,0.009
s4_23.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.06,251.254,21.166,-7.036,50.777,0.944,0.013
s4_4.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.269,32.354,-4.526,19.728,0.846,0.032
s4_5.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.998,20.609,-7.733,60.895,0.492,0.012
s4_6.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,253.236,15.547,-10.164,106.796,0.343,0.008
s4_7.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.793,21.1,-7.398,55.387,0.529,0.013
s4_8.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,251.114,23.53,-6.746,45.617,0.621,0.013
s4_9.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.717,29.748,-5.125,25.653,0.726,0.022
s5_15.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1754,0.707,6374.08,249.955,25.516,-5.784,33.867,0.637,0.036
s5_35.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1754,0.707,6374.08,248.465,30.993,-5.059,24.815,0.656,0.029
s5_40.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1754,0.707,6374.08,251.253,19.891,-7.225,57.25,0.783,0.043
s5_44.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,1240,1754,0.707,6374.08,249.444,26.695,-5.368,28.931,0.673,0.038
s6_1.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,245.215,33.367,-4.545,19.855,2.301,0.017
s6_3.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.834,27.964,-5.218,27.242,1.879,0.02
s6_5.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,249.976,20.822,-6.889,49.467,1.953,0.013
s6_6.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,250.905,16.513,-8.533,78.717,1.977,0.008
s7_100.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.92,24.935,-6.136,38.423,1.974,0.012
s7_89.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,246.067,30.984,-4.403,19.009,1.969,0.029
s7_90.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.647,25.856,-5.324,29.308,2.212,0.026
s7_91.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.755,28.891,-5.385,28.713,1.963,0.014
s7_92.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.649,26.033,-5.871,34.8,1.925,0.013
s7_93.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,247.825,26.855,-5.595,31.562,2.187,0.016
s7_94.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.505,26.109,-6.055,37.034,2.087,0.012
s7_95.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,249.562,22.981,-6.456,42.763,1.881,0.013
s7_96.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.306,27.802,-5.65,31.951,1.881,0.009
s7_98.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,242.716,35.62,-3.651,12.583,2.455,0.045
s7_99.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2480,3508,0.707,25495.07,248.156,26.309,-6.032,37.339,2.163,0.012
s10_19.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,249.777,25.151,-6.217,38.448,1.591,0.015
s10_20.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,245.701,32.082,-4.523,19.836,2.264,0.025
s10_21.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,252.503,16.834,-9.156,86.496,1.06,0.009
s10_22.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,252.518,15.312,-10.253,109.453,1.369,0.007
s10_24.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,251.241,19.631,-7.44,56.917,1.487,0.014
s10_25.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,248.464,29.473,-5.383,28.068,1.592,0.015
s10_27.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,244.846,36.868,-4.021,14.989,1.626,0.025
s10_28.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,251.423,20.146,-8.004,64.994,1.453,0.008
s10_29.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,252.089,15.262,-8.765,82.921,1.457,0.007
s10_30.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,248.328,25.43,-4.548,19.844,1.704,0.015
s10_32.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,250.187,21.759,-6.543,44.086,1.738,0.02
s10_33.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,244.18,36.848,-3.86,13.885,1.776,0.036
s10_34.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,250.767,21.09,-6.932,49.262,1.537,0.016
s10_35.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,247.348,32.575,-4.877,22.642,1.59,0.016
s10_36.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,250.25,24.255,-6.615,43.668,1.501,0.012
s10_37.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,249.681,25.819,-6.098,36.852,1.532,0.015
s10_39.tif,official,Official-20250910T085215Z-1-012,official_Official-20250910T085215Z-1-012,2478,3508,0.706,25474.52,251.155,20.715,-6.997,51.014,1.214,0.017
s2_25.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,249.127,29.803,-5.447,29.031,0.561,0.025
s2_26.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,251.178,23.52,-6.676,44.853,0.417,0.021
s2_30.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,250.176,21.462,-4.693,21.803,0.616,0.02
s2_41.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,244.844,39.114,-4.032,15.228,0.824,0.05
s2_44.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,248.977,29.028,-5.196,26.59,0.603,0.038
s2_72.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,248.888,29.767,-5.242,27.037,0.586,0.035
s2_73.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,247.319,32.419,-4.573,20.203,0.853,0.04
s2_74.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,251.982,18.808,-7.383,57.63,0.449,0.022
s2_75.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,252.188,18.144,-7.488,59.983,0.49,0.021
s2_76.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,251.934,19.887,-8.081,68.366,0.607,0.012
s2_77.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,247.464,30.014,-4.41,19.556,0.844,0.048
s2_78.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,248.827,26.161,-5.465,30.819,1.118,0.033
s2_79.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,250.693,23.511,-6.331,41.256,0.588,0.028
s2_81.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,248.32,29.478,-4.784,22.648,0.693,0.038
s2_86.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1752,0.708,6366.8,250.1,26.238,-5.641,31.166,0.479,0.023
s2_1.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,247.852,32.952,-4.89,22.763,0.92,0.016
s2_10.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,247.264,32.998,-4.41,18.396,0.828,0.016
s2_11.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,248.232,31.801,-5.021,24.38,0.752,0.026
s2_13.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.851,27.899,-5.882,34.022,0.724,0.019
s2_14.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.613,28.619,-5.738,32.238,0.716,0.019
s2_15.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.446,28.855,-5.693,31.845,0.719,0.022
s2_16.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.257,26.511,-5.306,28.587,0.881,0.025
s2_17.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,250.418,25.068,-6.182,38.357,0.8,0.021
s2_18.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,253.177,16.544,-10.166,105.094,0.373,0.006
s2_19.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,250.537,26.09,-6.396,40.383,0.724,0.014
s2_20.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,247.44,31.885,-4.772,22.175,1.288,0.025
s2_22.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,253.335,15.717,-10.691,116.624,0.378,0.006
s2_23.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,251.4,21.609,-7.186,52.772,0.788,0.013
s2_24.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,252.081,20.392,-7.787,61.38,0.492,0.013
s2_3.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.421,29.11,-5.625,30.946,0.724,0.019
s2_4.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,246.884,34.427,-4.519,19.422,0.911,0.032
s2_5.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,252.045,21.017,-7.91,63.156,0.513,0.011
s2_6.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,253.15,16.388,-10.197,106.482,0.439,0.007
s2_7.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,251.646,22.231,-7.445,55.735,0.633,0.013
s2_8.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,250.979,24.693,-6.769,45.603,0.67,0.013
s2_9.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,248.459,31.293,-5.121,25.375,0.805,0.022
s3_10.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,247.261,31.999,-4.337,17.688,1.076,0.015
s3_11.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,248.19,30.948,-4.95,23.643,0.986,0.027
s3_12.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,251.595,20.492,-7.891,63.248,1.092,0.009
s3_14.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.607,27.935,-5.676,31.518,0.855,0.019
s3_15.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.323,28.279,-5.611,30.942,0.983,0.022
s3_16.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,248.961,26.437,-5.128,26.485,1.166,0.025
s3_17.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,250.331,24.501,-6.1,37.325,1.0,0.021
s3_18.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,253.07,16.284,-10.018,102.127,0.595,0.006
s3_20.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,246.967,31.41,-4.656,21.055,1.697,0.025
s3_21.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,252.851,17.116,-9.325,88.696,0.579,0.008
s3_22.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,253.214,15.452,-10.517,113.107,0.62,0.006
s3_23.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,251.149,21.256,-7.046,50.917,1.106,0.013
s3_24.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,251.891,19.948,-7.666,59.602,0.859,0.013
s3_25.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,249.088,29.835,-5.423,28.286,0.928,0.014
s3_26.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,250.897,23.961,-6.655,43.927,0.932,0.012
s3_27.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,245.714,35.452,-4.092,15.577,1.237,0.025
s3_28.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,252.15,20.319,-8.146,66.547,0.703,0.008
s3_32.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,250.926,22.576,-6.628,44.379,1.044,0.019
s3_6.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,253.011,16.02,-10.016,102.826,0.712,0.007
s3_7.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,251.455,21.877,-7.31,53.699,0.937,0.013
s3_9.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,248.483,30.411,-5.059,24.741,0.95,0.022
s4_1.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,247.92,32.322,-4.858,22.516,0.822,0.016
s4_2.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,2480,3508,0.707,25495.07,244.757,35.189,-3.83,13.915,1.277,0.05
s5_12.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1754,0.707,6374.08,252.208,18.198,-8.261,71.299,0.708,0.016
s5_26.tif,official,Official-20250910T085215Z-1-013,official_Official-20250910T085215Z-1-013,1240,1754,0.707,6374.08,251.431,21.964,-6.87,48.058,0.468,0.021
